2022-05-03 18:03:12,812 train INFO: 

Start training with pytorch version 1.7.1+cu110
2022-05-03 18:22:07,511 train INFO: Iter:1780, LR:5.6e-05, total_loss: 98.780, loss_2d: 189.328, loss_bone: 6.879, loss_root: 0.210, To Finish: 90h50min,
2022-05-03 18:22:20,513 train INFO: Iter:1800, LR:5.7e-05, total_loss: 58.508, loss_2d: 233.323, loss_bone: 2.785, loss_root: 0.288, To Finish: 89h58min,
2022-05-03 18:22:33,442 train INFO: Iter:1820, LR:5.7e-05, total_loss: 100.254, loss_2d: 432.614, loss_bone: 3.636, loss_root: 0.220, To Finish: 89h27min,
2022-05-03 18:22:46,487 train INFO: Iter:1840, LR:5.8e-05, total_loss: 185.746, loss_2d: 366.698, loss_bone: 12.379, loss_root: 0.333, To Finish: 90h15min,
2022-05-03 18:22:59,316 train INFO: Iter:1860, LR:5.8e-05, total_loss: 129.721, loss_2d: 267.667, loss_bone: 8.747, loss_root: 0.277, To Finish: 88h45min,
2022-05-03 18:23:12,424 train INFO: Iter:1880, LR:5.8e-05, total_loss: 94.821, loss_2d: 403.488, loss_bone: 3.683, loss_root: 0.191, To Finish: 90h41min,
2022-05-03 18:23:25,232 train INFO: Iter:1900, LR:5.9e-05, total_loss: 60.065, loss_2d: 226.635, loss_bone: 2.790, loss_root: 0.286, To Finish: 88h36min,
2022-05-03 18:23:38,217 train INFO: Iter:1920, LR:5.9e-05, total_loss: 87.050, loss_2d: 389.377, loss_bone: 3.088, loss_root: 0.189, To Finish: 89h49min,
2022-05-03 18:23:51,162 train INFO: Iter:1940, LR:6.0e-05, total_loss: 77.695, loss_2d: 318.949, loss_bone: 2.881, loss_root: 0.267, To Finish: 89h32min,
2022-05-03 18:24:03,934 train INFO: Iter:1960, LR:6.0e-05, total_loss: 8.909, loss_2d: 58.603, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h20min,
2022-05-03 18:24:16,540 train INFO: Iter:1980, LR:6.1e-05, total_loss: 5.412, loss_2d: 39.495, loss_bone: 0.000, loss_root: 0.000, To Finish: 87h11min,
2022-05-03 18:24:29,736 train INFO: Iter:2000, LR:6.1e-05, total_loss: 86.600, loss_2d: 382.421, loss_bone: 3.070, loss_root: 0.321, To Finish: 91h16min,
